,source,target
8853,19144427,1239384167126904833
8854,19144427,1132354875797528576
8855,19144427,796891720877080577
8856,19144427,1258133234396913666
8857,19144427,600517891
8858,19144427,2380966088
8859,19144427,1249789802368643073
8860,19144427,14159035
8861,19144427,918114046058156034
8862,19144427,832562659425918977
8863,19144427,283682696
8864,19144427,959537873056759808
8865,19144427,1078039728140832772
8866,19144427,611771620
8867,19144427,746007909109219329
8868,19144427,1177832344528375808
8869,19144427,17454320
8870,19144427,108840964
8871,19144427,1125174844767731713
8872,19144427,866403819751706624
8873,19144427,381203451
8874,19144427,780481883062796289
8875,19144427,872308722693025794
8876,19144427,826198823106203649
8877,19144427,1130878588046204928
8878,19144427,1211474220363857920
8879,19144427,993007821758214144
8880,19144427,438607848
8881,19144427,1263967485642055680
8882,19144427,456972783
8883,19144427,751961208236875776
8884,19144427,40788656
8885,19144427,1265110752676818945
8886,19144427,3337823398
8887,19144427,1073611628267081728
8888,19144427,51780474
8889,19144427,287567147
8890,19144427,1077224345481539584
8891,19144427,1185195185858383872
8892,19144427,981716423763521536
8893,19144427,166705954
8894,19144427,2858526511
8895,19144427,96385482
8896,19144427,1252165374721867777
8897,19144427,1100574337847967745
8898,19144427,223693282
8899,19144427,1246957512001228804
8900,19144427,1091377166300954625
8901,19144427,181334748
8902,19144427,1193688547485720578
8903,19144427,1187611714994487297
8904,19144427,1261327714763620353
8905,19144427,34989751
8906,19144427,17729685
8907,19144427,4485635896
8908,19144427,1732408988
8909,19144427,1231920125462241280
8910,19144427,3060530396
8911,19144427,187741925
8912,19144427,1246174161149591553
8913,19144427,836413357758492672
8914,19144427,1961212885
8915,19144427,837623071058034689
8916,19144427,1223950456638136322
8917,19144427,1263368470122692614
8918,19144427,787133284593565696
8919,19144427,792569256290422788
8920,19144427,915381613604859906
8921,19144427,3759126552
8922,19144427,2387761935
8923,19144427,1202932837156044801
8924,19144427,981184987310403584
8925,19144427,16982771
8926,19144427,2588676456
8927,19144427,990282434
8928,19144427,38556685
8929,19144427,1158862843866963968
8930,19144427,1263823729781387267
8931,19144427,981220201806131205
8932,19144427,818179667983265794
8933,19144427,1262839541771177995
8934,19144427,1149756301519532033
8935,19144427,898423058469232641
8936,19144427,1111253634426302464
8937,19144427,881215003105394688
8938,19144427,296437585
8939,19144427,1614636408
8940,19144427,3349978660
8941,19144427,1094742109142290432
8942,19144427,373341783
8943,19144427,806466166491381760
8944,19144427,793554398630805504
8945,19144427,1080813405672357890
8946,19144427,1126525053963730944
8947,19144427,814273163848609792
8948,19144427,1051967989711437824
8949,19144427,962295752608354304
8950,19144427,739076485
8951,19144427,1263111607527358469
8952,19144427,1115704250091233280
8953,19144427,2337207470
8954,19144427,4893344608
8955,19144427,444083351
8956,19144427,1001711256636657664
8957,19144427,3221722608
8958,19144427,969668373985615872
8959,19144427,890417380828082176
8960,19144427,1008976415285489665
8961,19144427,1034436944149852160
8962,19144427,2686457071
8963,19144427,1259364700267126784
8964,19144427,715773229353320457
8965,19144427,4855019181
8966,19144427,884554951363579904
8967,19144427,1945717140
8968,19144427,1150820545824509955
8969,19144427,1199065208850915328
8970,19144427,1069799614142910464
8971,19144427,1199107711025201152
8972,19144427,749791479799787520
8973,19144427,1752747259
8974,19144427,1176717552346705923
8975,19144427,898828686304002050
8976,19144427,2457510732
8977,19144427,1244722432008691718
8978,19144427,880652384862687232
8979,19144427,953738477681623040
8980,19144427,1248139768694632449
8981,19144427,1022663536135340033
8982,19144427,862247163169882113
8983,19144427,1017720943836319744
8984,19144427,4908785352
8985,19144427,859738060702928896
8986,19144427,2345582960
8987,19144427,366148108
8988,19144427,2993309841
8989,19144427,117982817
8990,19144427,1157785312736796678
8991,19144427,2919837438
8992,19144427,2976789106
8993,19144427,866765172404244480
8994,19144427,3412462451
8995,19144427,215705751
8996,19144427,751060605050712064
8997,19144427,415148549
8998,19144427,1223131658829942784
8999,19144427,706167100465934337
9000,19144427,116075011
9001,19144427,4472497272
9002,19144427,934950685212332034
9003,19144427,1612383156
9004,19144427,1178731694477778944
9005,19144427,37916373
9006,19144427,179934641
9007,19144427,1141780146472534016
9008,19144427,1060627323299512322
9009,19144427,4080301634
9010,19144427,1137201208320581632
9011,19144427,862763490771185664
9012,19144427,832162376
9013,19144427,1247692245907767296
9014,19144427,933527969674358784
9015,19144427,612738061
9016,19144427,349752747
9017,19144427,1069892024063721478
9018,19144427,703838312067256320
9019,19144427,4748075476
9020,19144427,331071483
9021,19144427,52931915
9022,19144427,1042481418461429765
9023,19144427,1048302707973541888
9024,19144427,767544210509664256
9025,19144427,1175479986460999684
9026,19144427,3506986457
9027,19144427,766509055
9028,19144427,477250574
9029,19144427,384589600
9030,19144427,1174502777109831682
9031,19144427,1183885403020881920
9032,19144427,1093018132208279552
9033,19144427,2769659323
9034,19144427,1201267543127855107
9035,19144427,1112967229899890688
9036,19144427,1211457034702315520
9037,19144427,703043463
9038,19144427,888070900653981696
9039,19144427,1016285315042983937
9040,19144427,983854527655821312
9041,19144427,313548775
9042,19144427,2907969299
9043,19144427,445825078
9044,19144427,1206757137696862208
9045,19144427,1135953351567450112
9046,19144427,1222951322
9047,19144427,1117784079670423552
9048,19144427,1246470462605070336
9049,19144427,1693124864
9050,19144427,1236043466146279425
9051,19144427,172848903
9052,19144427,1237344625070870528
9053,19144427,1013599502
9054,19144427,3388051205
9055,19144427,1607513504
9056,19144427,267834381
9057,19144427,888537178757885952
9058,19144427,1153647579852345346
9059,19144427,1257217860847284224
9060,19144427,3273332232
9061,19144427,101141661
9062,19144427,1152261516
9063,19144427,751631412466364417
9064,19144427,928366093139431425
9065,19144427,825076263920496640
9066,19144427,1181368796788989953
9067,19144427,960736456850341888
9068,19144427,354146735
9069,19144427,949164091
9070,19144427,3245445103
9071,19144427,894679295510986752
9072,19144427,1081356728187396096
9073,19144427,862006287755862019
9074,19144427,719978573344313344
9075,19144427,484202748
9076,19144427,1195335192770158593
9077,19144427,1133821368464814082
9078,19144427,1235734324995112963
9079,19144427,4863960064
9080,19144427,1239271154440982531
9081,19144427,1426499376
9082,19144427,1063237763082928129
9083,19144427,2692836168
9084,19144427,46516049
9085,19144427,793254753048244224
9086,19144427,1024760523429216258
9087,19144427,2785836269
9088,19144427,406785940
9089,19144427,911275340022108160
9090,19144427,1251188850459922433
9091,19144427,1256660792050581504
9092,19144427,753720469983985665
9093,19144427,841751713551941632
9094,19144427,1250511918
9095,19144427,1235922901477371906
9096,19144427,1212905773992251392
9097,19144427,1196388250245419008
9098,19144427,1219135990075400192
9099,19144427,838567344695873536
9100,19144427,3392306747
9101,19144427,516431387
9102,19144427,1208029092311916545
9103,19144427,1246684677106106379
9104,19144427,427713452
9105,19144427,914923072020451328
9106,19144427,223232416
9107,19144427,933204362
9108,19144427,931998792030851072
9109,19144427,1059230008588173312
9110,19144427,773297220510556160
9111,19144427,753942870210543616
9112,19144427,347456386
9113,19144427,1896060572
9114,19144427,824389633777799170
9115,19144427,825419576544489472
9116,19144427,1199073569076060165
9117,19144427,1052340053597405186
9118,19144427,1111316955540013056
9119,19144427,808459565712883712
9120,19144427,1025621109083914240
9121,19144427,2261823655
9122,19144427,4699957767
9123,19144427,28604337
9124,19144427,888848287897399298
9125,19144427,1247969982169792512
9126,19144427,1250159035074121729
9127,19144427,56159684
9128,19144427,3437615823
9129,19144427,1057322112950697985
9130,19144427,891161462844137473
9131,19144427,1216563128097439748
9132,19144427,886098211164659712
9133,19144427,1249087027703881733
9134,19144427,1062893765239672832
9135,19144427,901233680
9136,19144427,1046766921092231170
9137,19144427,322345819
9138,19144427,1091769031646945281
9139,19144427,906323028945993728
9140,19144427,937275420713426946
9141,19144427,759664542250962944
9142,19144427,729815257
9143,19144427,1016909892
9144,19144427,2930895458
9145,19144427,4686310466
9146,19144427,1128743987618041856
9147,19144427,1129980435507875840
9148,19144427,953034997
9149,19144427,2917025809
9150,19144427,1206847257204707329
9151,19144427,1249033177395494914
9152,19144427,759170254006255619
9153,19144427,1247371197555388416
9154,19144427,1248012002506633216
9155,19144427,1245756899758391300
9156,19144427,2901105679
9157,19144427,1170544208962314240
9158,19144427,1148066190570532865
9159,19144427,1166712707338293249
9160,19144427,1049356286062747654
9161,19144427,4236901359
9162,19144427,1146927063842074624
9163,19144427,762459770775154689
9164,19144427,735720871
9165,19144427,1240670553997901824
9166,19144427,1194444988840660992
9167,19144427,1166867734258311170
9168,19144427,898524490279211008
9169,19144427,465890995
9170,19144427,1207756749513453568
9171,19144427,2167765758
9172,19144427,1240054103675269120
9173,19144427,932050980807553024
9174,19144427,1161398092043653120
9175,19144427,1033859863795965952
9176,19144427,1643462802
9177,19144427,713533476008407040
9178,19144427,1205895889493151745
9179,19144427,1057360366571868161
9180,19144427,766420761577975812
9181,19144427,571208647
9182,19144427,2941288829
9183,19144427,3262805700
9184,19144427,1071903640791801856
9185,19144427,727253448153010181
9186,19144427,798033667
9187,19144427,1301715140
9188,19144427,959780655851868160
9189,19144427,939262497575620608
9190,19144427,969257711803228165
9191,19144427,1174055161444143105
9192,19144427,742211095998275584
9193,19144427,3005681849
9194,19144427,3010593806
9195,19144427,2833099691
9196,19144427,4363251196
9197,19144427,904792321207783425
9198,19144427,1182892175618539521
9199,19144427,1217364418021023745
9200,19144427,1178972312986701824
9201,19144427,1245908429895610369
9202,19144427,1021565814355443713
9203,19144427,1230692661318778882
9204,19144427,186892425
9205,19144427,834913075
9206,19144427,1090763250684198913
9207,19144427,2150114393
9208,19144427,1119821224115179520
9209,19144427,1699954128
9210,19144427,2957521753
9211,19144427,4039746142
9212,19144427,1086442027657629696
9213,19144427,141846740
9214,19144427,1176542895152742400
9215,19144427,875772458791387136
9216,19144427,1243894559232401408
9217,19144427,944239104962760705
9218,19144427,1209162045884637187
9219,19144427,2643032892
9220,19144427,206818458
9221,19144427,1245017981500956679
9222,19144427,945048304756383747
9223,19144427,889247624892526592
9224,19144427,1146751761862017024
9225,19144427,321167268
9226,19144427,930545707160760320
9227,19144427,3910503260
9228,19144427,869556600331276291
9229,19144427,703773883589988356
9230,19144427,921743597082415104
9231,19144427,1076789012843528192
9232,19144427,542205518
9233,19144427,1145297018698551296
9234,19144427,2539868603
9235,19144427,899767637575520256
9236,19144427,1116073323673346049
9237,19144427,2938033173
9238,19144427,1127676019786149888
9239,19144427,926239309568540672
9240,19144427,715391814786678785
9241,19144427,37534482
9242,19144427,3896172792
9243,19144427,25901905
9244,19144427,1217984404527517697
9245,19144427,1215572845159493632
9246,19144427,945919589883482112
9247,19144427,977721219817656320
9248,19144427,1086837941157081089
9249,19144427,964286289309663232
9250,19144427,779866699
9251,19144427,1143155599879921668
9252,19144427,803069440623513600
9253,19144427,1084489714986565632
9254,19144427,4617004932
9255,19144427,723753300
9256,19144427,2906510760
9257,19144427,968514013071138817
9258,19144427,1607678641
9259,19144427,1243756785829363719
9260,19144427,1182899187060498432
9261,19144427,1048832705901674496
9262,19144427,914136028918747137
9263,19144427,1093927698
9264,19144427,2312400259
9265,19144427,1227636161784381440
9266,19144427,851963253060009984
9267,19144427,1159613536068427779
9268,19144427,1214240084142112769
9269,19144427,1240371240512126976
9270,19144427,1142233803982868482
9271,19144427,23982365
9272,19144427,933679869980012544
9273,19144427,1119981215958933506
9274,19144427,850267854058340353
9275,19144427,1016837160429932545
9276,19144427,1104590348
9277,19144427,106302769
9278,19144427,763772369777233921
9279,19144427,788899825307770880
9280,19144427,323369480
9281,19144427,3596296516
9282,19144427,1223729946821967873
9283,19144427,1232183975273091072
9284,19144427,893211958928920578
9285,19144427,1064947128
9286,19144427,2408109428
9287,19144427,731020092469878784
9288,19144427,866390712408866816
9289,19144427,1239604087265640451
9290,19144427,1208208072633655296
9291,19144427,878156593442902017
9292,19144427,1181868431370530818
9293,19144427,1554653372
9294,19144427,333665360
9295,19144427,1074036541952020482
9296,19144427,3253384406
9297,19144427,1079190535724781570
9298,19144427,1017585781483933697
9299,19144427,1035717877
9300,19144427,1233823839882285062
9301,19144427,1225326399248117761
9302,19144427,2540377364
9303,19144427,1091812804385009664
9304,19144427,919701776483475456
9305,19144427,1228331625043222530
9306,19144427,1015480820251942912
9307,19144427,1573340856
9308,19144427,4136945062
9309,19144427,1656736980
9310,19144427,2689448934
9311,19144427,1024461424226119682
9312,19144427,1239863360008499200
9313,19144427,1221345079773794304
9314,19144427,945639051641741312
9315,19144427,2458810248
9316,19144427,836098018302533634
9317,19144427,787037621591633922
9318,19144427,1004527427975041025
9319,19144427,890941665279713282
9320,19144427,1123384444348502017
9321,19144427,1160373104243347457
9322,19144427,933801980048191489
9323,19144427,1141485663721836544
9324,19144427,2260819831
9325,19144427,1082299374
9326,19144427,1175119639354990594
9327,19144427,1227196374036336641
9328,19144427,541391085
9329,19144427,969735285364813825
9330,19144427,1138941592520159233
9331,19144427,394769448
9332,19144427,1075212552785813504
9333,19144427,128930577
9334,19144427,3100397640
9335,19144427,2230278491
9336,19144427,1159002829136130048
9337,19144427,2202569574
9338,19144427,1152363873522970625
9339,19144427,266123189
9340,19144427,1129125642224701448
9341,19144427,952673476439150592
9342,19144427,2917171783
9343,19144427,1024181144277983233
9344,19144427,1126950682689454080
9345,19144427,1155733159452921857
9346,19144427,3499829773
9347,19144427,1044678060493213696
9348,19144427,1327960297
9349,19144427,875324936390406145
9350,19144427,52821312
9351,19144427,291986346
9352,19144427,1235973060269936643
9353,19144427,2272036938
9354,19144427,819965181291884545
9355,19144427,1236932966074519553
9356,19144427,1237870936335863821
9357,19144427,1084837739886010380
9358,19144427,2875808974
9359,19144427,741421151449145344
9360,19144427,3984840255
9361,19144427,3042315955
9362,19144427,828455888256000004
9363,19144427,1236959680372649984
9364,19144427,1093390498746777600
9365,19144427,2980521549
9366,19144427,1209395169088270336
9367,19144427,3754927515
9368,19144427,1168506300042489858
9369,19144427,943525708126670848
9370,19144427,1054067239605993473
9371,19144427,1237219604079968256
9372,19144427,1664902400
9373,19144427,900803565874184193
9374,19144427,4840548229
9375,19144427,1077351095792484353
9376,19144427,599742419
9377,19144427,1056745807507083264
9378,19144427,1230953223843909633
9379,19144427,936629663786520576
9380,19144427,1011412986689413120
9381,19144427,995094427
9382,19144427,573695755
9383,19144427,288167878
9384,19144427,1237098914278498305
9385,19144427,1150483448483733504
9386,19144427,976235143080820736
9387,19144427,981948165845848064
9388,19144427,518090293
9389,19144427,1151201851397812226
9390,19144427,1164702985231970304
9391,19144427,1235927132225716225
9392,19144427,815492322670428160
9393,19144427,337215752
9394,19144427,1086819687869177857
9395,19144427,996162387966353415
9396,19144427,1236351614706946051
9397,19144427,952056571705491456
9398,19144427,1223083604370214912
9399,19144427,971207609788387329
9400,19144427,1372202924
9401,19144427,2508313622
9402,19144427,2746462779
9403,19144427,210510542
9404,19144427,360363891
9405,19144427,1417616510
9406,19144427,1217530851002658817
9407,19144427,1111096676637241347
9408,19144427,1192244404838268928
9409,19144427,1207768802760560647
9410,19144427,433721771
9411,19144427,3332266762
9412,19144427,3300496745
9413,19144427,1015912936039178241
9414,19144427,1081243738553368576
9415,19144427,488779707
9416,19144427,1208962335446110210
9417,19144427,4733059757
9418,19144427,704636979250491392
9419,19144427,1045343534382022656
9420,19144427,703799887075233792
9421,19144427,829505886158733313
9422,19144427,767243218794582016
9423,19144427,1120423834325221378
9424,19144427,3981467055
9425,19144427,1058088442624651266
9426,19144427,1209813205486383105
9427,19144427,1002592529911435264
9428,19144427,1123138429942939649
9429,19144427,1222215041069408256
9430,19144427,3239126377
9431,19144427,1051712632602783744
9432,19144427,2324972081
9433,19144427,173570461
9434,19144427,890634445962833920
9435,19144427,4513227448
9436,19144427,1196288989252243456
9437,19144427,908397985821872128
9438,19144427,355303442
9439,19144427,118058645
9440,19144427,25980485
9441,19144427,1120420784
9442,19144427,1133473019022569472
9443,19144427,883866851758923776
9444,19144427,1155989465518637057
9445,19144427,723160600784691200
9446,19144427,3420674807
9447,19144427,958106181897277441
9448,19144427,1231178056611618816
9449,19144427,788203099563241473
9450,19144427,884534437370671104
9451,19144427,3194542916
9452,19144427,79570448
9453,19144427,967689894591000576
9454,19144427,324462900
9455,19144427,1143267458
9456,19144427,1564295851
9457,19144427,1158360347130171392
9458,19144427,2326032019
9459,19144427,1095298257088102400
9460,19144427,1055293715537973248
9461,19144427,989354100956581888
9462,19144427,954181522872877057
9463,19144427,1088100795898302464
9464,19144427,965681091175591936
9465,19144427,1200702369945620480
9466,19144427,2902662869
9467,19144427,1165583847125389312
9468,19144427,1227084306197176321
9469,19144427,1100833976367923200
9470,19144427,956377858330554368
9471,19144427,941199349907943424
9472,19144427,1090819258743963648
9473,19144427,134783507
9474,19144427,1071643545830858753
9475,19144427,4189541489
9476,19144427,164548768
9477,19144427,1425531342
9478,19144427,802968720
9479,19144427,3054600825
9480,19144427,879592579263803392
9481,19144427,1230583579245260800
9482,19144427,1220383664560799744
9483,19144427,1057764201802809344
9484,19144427,1226489525918208000
9485,19144427,1228285790494449664
9486,19144427,1146941179893833728
9487,19144427,1225686761084309505
9488,19144427,807538458088665088
9489,19144427,1031663135172833290
9490,19144427,2413592971
9491,19144427,1164040963745955840
9492,19144427,3434489938
9493,19144427,1225555359525474304
9494,19144427,30109160
9495,19144427,1214411563
9496,19144427,2932683894
9497,19144427,513867883
9498,19144427,842275506
9499,19144427,1063562691133022210
9500,19144427,949192427537158144
9501,19144427,825803531156340736
9502,19144427,1200202466261950471
9503,19144427,1223851104066101249
9504,19144427,341265706
9505,19144427,1214828208928899072
9506,19144427,933097302528421889
9507,19144427,859941190300561408
9508,19144427,1092235121917214720
9509,19144427,764971578648096768
9510,19144427,1032711693011505152
9511,19144427,3191431194
9512,19144427,1107775437491462144
9513,19144427,970896612087214080
9514,19144427,860953986769276928
9515,19144427,22896082
9516,19144427,969883327703453696
9517,19144427,1316623908
9518,19144427,161202230
9519,19144427,1123796036386983936
9520,19144427,838539835409371136
9521,19144427,12025372
9522,19144427,1196951027481792520
9523,19144427,1076348104604045312
9524,19144427,1103144166937321472
9525,19144427,810140928589565952
9526,19144427,2499741626
9527,19144427,1191125925066235904
9528,19144427,1179547129204764673
9529,19144427,1188805411165503489
9530,19144427,376586018
9531,19144427,1138616049832738816
9532,19144427,2406007761
9533,19144427,1493141251
9534,19144427,346003800
9535,19144427,3312036850
9536,19144427,501970607
9537,19144427,796894568033742848
9538,19144427,730258066835443712
9539,19144427,1125123122603204609
9540,19144427,340073545
9541,19144427,1109421990585065473
9542,19144427,1210612943068573697
9543,19144427,882687751795204097
9544,19144427,51334730
9545,19144427,1044817276816564227
9546,19144427,1099173116293443584
9547,19144427,4502492533
9548,19144427,1214248438474235905
9549,19144427,3165192623
9550,19144427,2411651744
9551,19144427,1193515622698586112
9552,19144427,1014676184851009536
9553,19144427,4446683299
9554,19144427,1131330532963430401
9555,19144427,1068338559113936897
9556,19144427,3247797172
9557,19144427,1463273466
9558,19144427,977017760
9559,19144427,1442316931
9560,19144427,1201593069008752643
9561,19144427,1395856886
9562,19144427,979073129476739072
9563,19144427,2343787019
9564,19144427,2239912077
9565,19144427,2502422764
9566,19144427,909562713692561409
9567,19144427,3018937056
9568,19144427,523657349
9569,19144427,1148270176288366592
9570,19144427,716345422051151873
9571,19144427,307961966
9572,19144427,1168556694542180353
9573,19144427,2907916722
9574,19144427,75133981
9575,19144427,553588197
9576,19144427,1031250950
9577,19144427,966652609
9578,19144427,1030934602095968256
9579,19144427,1202850128790470656
9580,19144427,1137706717742059523
9581,19144427,1185086637262262272
9582,19144427,3013153659
9583,19144427,764129364325732352
9584,19144427,798642192541630464
9585,19144427,811363304631312384
9586,19144427,724234281241972737
9587,19144427,2290548631
9588,19144427,3310874347
9589,19144427,1222188437215858689
9590,19144427,1215899315840917504
9591,19144427,1213333922932613125
9592,19144427,1216570809013063680
9593,19144427,1137212069705441280
9594,19144427,993986405100605440
9595,19144427,4068554013
9596,19144427,591526375
9597,19144427,719321742456537088
9598,19144427,1164220858841198592
9599,19144427,767132055583023104
9600,19144427,1067587248156217346
9601,19144427,1165430547683913728
9602,19144427,4439528372
9603,19144427,1110054185272107009
9604,19144427,1026317057430675457
9605,19144427,365116298
9606,19144427,971603329976602625
9607,19144427,606584192
9608,19144427,1054934430043660288
9609,19144427,1470440424
9610,19144427,883614402955497472
9611,19144427,2455841194
9612,19144427,1567164067
9613,19144427,712195568
9614,19144427,932348764320182272
9615,19144427,1078489428606083072
9616,19144427,3371784801
9617,19144427,1182632844239110144
9618,19144427,1128270481218506752
9619,19144427,1839789098
9620,19144427,1218734137210785794
9621,19144427,3419241723
9622,19144427,915963080
9623,19144427,826627033157496832
9624,19144427,230273221
9625,19144427,751923718109011968
9626,19144427,874823321484804096
9627,19144427,871207839783682048
9628,19144427,770726803430191105
9629,19144427,963936439040905216
9630,19144427,1171787126557544449
9631,19144427,2638377052
9632,19144427,798610447268253696
9633,19144427,2972677053
9634,19144427,1198472028082360326
9635,19144427,709484543657566208
9636,19144427,1092117414945411074
9637,19144427,1180920116655132677
9638,19144427,1179821114509467648
9639,19144427,1173234764805001216
9640,19144427,4840432509
9641,19144427,1287199068
9642,19144427,1155028779279904768
9643,19144427,1182282678927679492
9644,19144427,1022209422
9645,19144427,987766641147727872
9646,19144427,1218644840369606657
9647,19144427,1218958473439928321
9648,19144427,886799542288609280
9649,19144427,453299754
9650,19144427,855714528
9651,19144427,1107526839814287361
9652,19144427,948983889720090624
9653,19144427,1213076675694489603
9654,19144427,952598411815071744
9655,19144427,771898077779152896
9656,19144427,782764908756733952
9657,19144427,488603334
9658,19144427,1215442559771856896
9659,19144427,1178333996402593792
9660,19144427,1155567053127860224
9661,19144427,1058619062916284416
9662,19144427,4365648075
9663,19144427,1146725450569269248
9664,19144427,953521158749528064
9665,19144427,120822282
9666,19144427,414423593
9667,19144427,1276488552
9668,19144427,2939500389
9669,19144427,90936922
9670,19144427,739407097
9671,19144427,996623374104182785
9672,19144427,849452788207824896
9673,19144427,949667132299554816
9674,19144427,1152821894447583232
9675,19144427,1103074083774832646
9676,19144427,3071661966
9677,19144427,1216957442195623937
9678,19144427,2416714807
9679,19144427,2851974881
9680,19144427,222753807
9681,19144427,847161333497909253
9682,19144427,715374522640125952
9683,19144427,433773609
9684,19144427,1033820377779200002
9685,19144427,1186997053
9686,19144427,1076897842101403648
9687,19144427,1155204170162589699
9688,19144427,1217342129661284352
9689,19144427,941924595929702401
9690,19144427,385663508
9691,19144427,1217957484209541120
9692,19144427,1151174070701973504
9693,19144427,1499630640
9694,19144427,931050353075871744
9695,19144427,889201793691000832
9696,19144427,826135520300380161
9697,19144427,1214151554078408704
9698,19144427,3794899875
9699,19144427,107412348
9700,19144427,952296713171152896
9701,19144427,886731687245357058
9702,19144427,1149819260300124161
9703,19144427,896012762790346752
9704,19144427,204071298
9705,19144427,872327012798664705
9706,19144427,1208545424241500162
9707,19144427,994275123539492866
9708,19144427,2595320136
9709,19144427,2602007945
9710,19144427,1422120607
9711,19144427,4832139863
9712,19144427,845285284493217796
9713,19144427,1003048789786157057
9714,19144427,1204800346457018368
9715,19144427,445978779
9716,19144427,1511161878
9717,19144427,319325513
9718,19144427,858906934723854336
9719,19144427,1173994284174827520
9720,19144427,528677335
9721,19144427,236524286
9722,19144427,1023431708241096705
9723,19144427,1206421344822255617
9724,19144427,888155127424659456
9725,19144427,2219122194
9726,19144427,1069986755372142592
9727,19144427,1674723270
9728,19144427,2782972938
9729,19144427,273190477
9730,19144427,4711274361
9731,19144427,851643059402145792
9732,19144427,2532902617
9733,19144427,900270706935640070
9734,19144427,795775695217573888
9735,19144427,802725482160619520
9736,19144427,1111297040439361537
9737,19144427,1104969068728078336
9738,19144427,960005939138121728
9739,19144427,160091774
9740,19144427,3018036350
9741,19144427,1085094869180211201
9742,19144427,1124935592968630272
9743,19144427,1053101224055263238
9744,19144427,58947612
9745,19144427,903334663170740225
9746,19144427,65503956
9747,19144427,707705333389647872
9748,19144427,892204970510077952
9749,19144427,942990769832554496
9750,19144427,1078197487742025728
9751,19144427,788917853856538624
9752,19144427,1321157120
9753,19144427,1012408674499866625
9754,19144427,1005231985
9755,19144427,2853771844
9756,19144427,788874954464952320
9757,19144427,24917648
9758,19144427,947305972317466624
9759,19144427,1141875651655479296
9760,19144427,2528840252
9761,19144427,344877811
9762,19144427,821132186
9763,19144427,377466046
9764,19144427,759368240904536066
9765,19144427,838738765
9766,19144427,3084648719
9767,19144427,1195957122170859520
9768,19144427,828088117856960512
9769,19144427,1084269226649563136
9770,19144427,1146847848975208449
9771,19144427,236202027
9772,19144427,703348428219224064
9773,19144427,19284253
9774,19144427,1082306485269409792
9775,19144427,1976306545
9776,19144427,1117874006823243776
9777,19144427,801570970095992832
9778,19144427,986593073755971584
9779,19144427,772819719397085185
9780,19144427,960978795955093504
9781,19144427,3443649313
9782,19144427,803486871305277440
9783,19144427,3683389579
9784,19144427,2349484554
9785,19144427,718495633
9786,19144427,997037942739632128
9787,19144427,3230154750
9788,19144427,983925264
9789,19144427,372603304
9790,19144427,3178191171
9791,19144427,840265548
9792,19144427,3035299423
9793,19144427,1213417638623232001
9794,19144427,1082420003025141764
9795,19144427,904739419
9796,19144427,742574782525235201
9797,19144427,310587558
9798,19144427,58113053
9799,19144427,1315321314
9800,19144427,982150396473823233
9801,19144427,890819042407104517
9802,19144427,1095956190775803904
9803,19144427,1411810380
9804,19144427,119834667
9805,19144427,330141069
9806,19144427,4854571858
9807,19144427,735681507478495232
9808,19144427,375318684
9809,19144427,862708996620173312
9810,19144427,1194738260481839104
9811,19144427,871953023773179908
9812,19144427,2264836057
9813,19144427,870263556348014593
9814,19144427,1105092091
9815,19144427,968597035254538245
9816,19144427,1146135043179343874
9817,19144427,865420654664753152
9818,19144427,775770055959154688
9819,19144427,2358241386
9820,19144427,2524968053
9821,19144427,2287290012
9822,19144427,1922021462
9823,19144427,741708332621254656
9824,19144427,940768959070134279
9825,19144427,958416703754514432
9826,19144427,383487907
9827,19144427,1059991658157297664
9828,19144427,3253016858
9829,19144427,1182119524549611520
9830,19144427,815938501686521856
9831,19144427,1207123487678025728
9832,19144427,705795965186347008
9833,19144427,1204632297103691776
9834,19144427,799413217697140738
9835,19144427,2995615735
9836,19144427,4529971048
9837,19144427,773906763926077444
9838,19144427,1197716790215954433
9839,19144427,967609835918372864
9840,19144427,2339556535
9841,19144427,814440428632231936
9842,19144427,744735529292398592
9843,19144427,1114980832526073858
9844,19144427,1209814116778549249
9845,19144427,4390174994
9846,19144427,3599987774
9847,19144427,1169053936709525509
9848,19144427,741854466006077440
9849,19144427,1005726854
9850,19144427,749288307004051457
9851,19144427,835355063048527872
9852,19144427,806874942180507652
9853,19144427,1074888315290165249
9854,19144427,1206021481035001857
9855,19144427,1209496623300120578
9856,19144427,1128335809763999747
9857,19144427,24837957
9858,19144427,1004165745310404609
9859,19144427,1118600785330364417
9860,19144427,1029939812432850944
9861,19144427,1210961198444728320
9862,19144427,4593673043
9863,19144427,4870435360
9864,19144427,1162347302025138176
9865,19144427,726303678
9866,19144427,896844517655150599
9867,19144427,790716019744604160
9868,19144427,495522102
9869,19144427,1123716262465548289
9870,19144427,29644309
9871,19144427,1193868416966438913
9872,19144427,1087118878021365760
9873,19144427,888807186956201987
9874,19144427,841173381538017280
9875,19144427,1141469575135080448
9876,19144427,819786335120523264
9877,19144427,3077631790
9878,19144427,775752337742639104
9879,19144427,1607315971
9880,19144427,3858309509
9881,19144427,833956311041716224
9882,19144427,955819158469595137
9883,19144427,1182861121167994880
9884,19144427,1197389638530297858
9885,19144427,454118384
9886,19144427,1158688595596795904
9887,19144427,1203860652491710464
9888,19144427,1107769527494832133
9889,19144427,1135979769927995397
9890,19144427,1118026162108633088
9891,19144427,939809557898919936
9892,19144427,2809470281
9893,19144427,727217510257299456
